areaName,longitude,latitude,year,month,unitPrice
北京朝阳朝阳公园东,116.49195192245064,39.9515639236525,2018,10,112068.0
北京朝阳朝阳公园东,116.49195192245064,39.9515639236525,2018,9,113599.0
北京朝阳朝阳公园东,116.49195192245064,39.9515639236525,2018,8,115255.0
北京朝阳朝阳公园东,116.49195192245064,39.9515639236525,2018,7,120275.0
北京朝阳朝阳公园东,116.49195192245064,39.9515639236525,2018,6,120967.0
北京朝阳朝阳公园东,116.49195192245064,39.9515639236525,2018,5,116188.0
北京朝阳朝阳公园东,116.49195192245064,39.9515639236525,2018,4,116935.0
北京朝阳朝阳公园东,116.49195192245064,39.9515639236525,2018,3,117379.0
北京朝阳朝阳公园东,116.49195192245064,39.9515639236525,2018,2,117405.0
北京朝阳朝阳公园东,116.49195192245064,39.9515639236525,2018,1,117658.0
北京朝阳常营,116.58837041968563,39.9339953748272,2018,12,50948.0
北京朝阳常营,116.58837041968563,39.9339953748272,2018,11,51564.0
北京朝阳常营,116.58837041968563,39.9339953748272,2018,10,52394.0
北京朝阳常营,116.58837041968563,39.9339953748272,2018,9,52455.0
北京朝阳常营,116.58837041968563,39.9339953748272,2018,8,52038.0
北京朝阳常营,116.58837041968563,39.9339953748272,2018,7,52013.0
北京朝阳常营,116.58837041968563,39.9339953748272,2018,6,51240.0
北京朝阳常营,116.58837041968563,39.9339953748272,2018,5,50936.0
北京朝阳常营,116.58837041968563,39.9339953748272,2018,4,51189.0
北京朝阳常营,116.58837041968563,39.9339953748272,2018,3,50720.0
北京朝阳常营,116.58837041968563,39.9339953748272,2018,2,50458.0
北京朝阳常营,116.58837041968563,39.9339953748272,2018,1,50015.0
北京朝阳朝青,116.52169489108084,39.95895316640668,2018,12,69712.0
北京朝阳朝青,116.52169489108084,39.95895316640668,2018,11,71837.0
北京朝阳朝青,116.52169489108084,39.95895316640668,2018,10,73914.0
北京朝阳朝青,116.52169489108084,39.95895316640668,2018,9,70212.0
北京朝阳朝青,116.52169489108084,39.95895316640668,2018,8,68606.0
北京朝阳朝青,116.52169489108084,39.95895316640668,2018,7,67168.0
北京朝阳朝青,116.52169489108084,39.95895316640668,2018,6,66842.0
北京朝阳朝青,116.52169489108084,39.95895316640668,2018,5,66737.0
北京朝阳朝青,116.52169489108084,39.95895316640668,2018,4,67174.0
北京朝阳朝青,116.52169489108084,39.95895316640668,2018,3,66103.0
北京朝阳朝青,116.52169489108084,39.95895316640668,2018,2,68030.0
北京朝阳朝青,116.52169489108084,39.95895316640668,2018,1,65946.0
北京朝阳朝阳公园西,116.48326609418648,39.948372973787485,2018,12,77227.0
北京朝阳朝阳公园西,116.48326609418648,39.948372973787485,2018,11,77146.0
北京朝阳朝阳公园西,116.48326609418648,39.948372973787485,2018,10,77966.0
北京朝阳朝阳公园西,116.48326609418648,39.948372973787485,2018,9,78236.0
北京朝阳朝阳公园西,116.48326609418648,39.948372973787485,2018,8,78240.0
北京朝阳朝阳公园西,116.48326609418648,39.948372973787485,2018,7,77913.0
北京朝阳朝阳公园西,116.48326609418648,39.948372973787485,2018,6,77723.0
北京朝阳朝阳公园西,116.48326609418648,39.948372973787485,2018,5,77703.0
北京朝阳朝阳公园西,116.48326609418648,39.948372973787485,2018,4,76630.0
北京朝阳朝阳公园西,116.48326609418648,39.948372973787485,2018,3,74956.0
北京朝阳朝阳公园西,116.48326609418648,39.948372973787485,2018,2,76766.0
北京朝阳朝阳公园西,116.48326609418648,39.948372973787485,2018,1,76530.0
北京朝阳朝阳机场,116.52169489108084,39.95895316640668,2018,12,41367.0
北京朝阳朝阳机场,116.52169489108084,39.95895316640668,2018,11,41961.0
北京朝阳朝阳机场,116.52169489108084,39.95895316640668,2018,10,42881.0
北京朝阳朝阳机场,116.52169489108084,39.95895316640668,2018,9,42863.0
北京朝阳朝阳机场,116.52169489108084,39.95895316640668,2018,8,43192.0
北京朝阳朝阳机场,116.52169489108084,39.95895316640668,2018,7,43095.0
北京朝阳朝阳机场,116.52169489108084,39.95895316640668,2018,6,42245.0
北京朝阳朝阳机场,116.52169489108084,39.95895316640668,2018,5,42723.0
北京朝阳朝阳机场,116.52169489108084,39.95895316640668,2018,4,41825.0
北京朝阳朝阳机场,116.52169489108084,39.95895316640668,2018,3,41684.0
北京朝阳朝阳机场,116.52169489108084,39.95895316640668,2018,2,41558.0
北京朝阳朝阳机场,116.52169489108084,39.95895316640668,2018,1,38764.0
北京朝阳东坝,116.5654029504406,39.973692841692255,2018,12,52314.0
北京朝阳东坝,116.5654029504406,39.973692841692255,2018,11,51439.0
北京朝阳东坝,116.5654029504406,39.973692841692255,2018,10,52620.0
北京朝阳东坝,116.5654029504406,39.973692841692255,2018,9,52651.0
北京朝阳东坝,116.5654029504406,39.973692841692255,2018,8,51651.0
北京朝阳东坝,116.5654029504406,39.973692841692255,2018,7,51690.0
北京朝阳东坝,116.5654029504406,39.973692841692255,2018,6,52094.0
北京朝阳东坝,116.5654029504406,39.973692841692255,2018,5,52777.0
北京朝阳东坝,116.5654029504406,39.973692841692255,2018,4,53948.0
北京朝阳东坝,116.5654029504406,39.973692841692255,2018,3,53943.0
北京朝阳东坝,116.5654029504406,39.973692841692255,2018,2,58945.0
北京朝阳东坝,116.5654029504406,39.973692841692255,2018,1,51449.0
北京朝阳豆各庄,116.51345075471232,39.9472269460367,2018,12,51177.0
北京朝阳豆各庄,116.51345075471232,39.9472269460367,2018,11,51069.0
北京朝阳豆各庄,116.51345075471232,39.9472269460367,2018,10,51183.0
北京朝阳豆各庄,116.51345075471232,39.9472269460367,2018,9,51196.0
北京朝阳豆各庄,116.51345075471232,39.9472269460367,2018,8,51201.0
北京朝阳豆各庄,116.51345075471232,39.9472269460367,2018,7,50010.0
北京朝阳豆各庄,116.51345075471232,39.9472269460367,2018,6,51097.0
北京朝阳豆各庄,116.51345075471232,39.9472269460367,2018,5,51473.0
北京朝阳豆各庄,116.51345075471232,39.9472269460367,2018,4,51510.0
北京朝阳豆各庄,116.51345075471232,39.9472269460367,2018,3,52387.0
北京朝阳豆各庄,116.51345075471232,39.9472269460367,2018,2,52399.0
北京朝阳豆各庄,116.51345075471232,39.9472269460367,2018,1,50868.0
北京朝阳定福庄,116.5609733745302,39.9223342517989,2018,12,51459.0
北京朝阳定福庄,116.5609733745302,39.9223342517989,2018,11,52082.0
北京朝阳定福庄,116.5609733745302,39.9223342517989,2018,10,52961.0
北京朝阳定福庄,116.5609733745302,39.9223342517989,2018,9,52787.0
北京朝阳定福庄,116.5609733745302,39.9223342517989,2018,8,52342.0
北京朝阳定福庄,116.5609733745302,39.9223342517989,2018,7,52268.0
北京朝阳定福庄,116.5609733745302,39.9223342517989,2018,6,51414.0
北京朝阳定福庄,116.5609733745302,39.9223342517989,2018,5,50549.0
北京朝阳定福庄,116.5609733745302,39.9223342517989,2018,4,49909.0
北京朝阳定福庄,116.5609733745302,39.9223342517989,2018,3,50219.0
北京朝阳定福庄,116.5609733745302,39.9223342517989,2018,2,48054.0
北京朝阳定福庄,116.5609733745302,39.9223342517989,2018,1,50480.0
北京朝阳东大桥,116.45853019646026,39.929006109102126,2018,12,86634.0
北京朝阳东大桥,116.45853019646026,39.929006109102126,2018,11,86461.0
北京朝阳东大桥,116.45853019646026,39.929006109102126,2018,10,87047.0
北京朝阳东大桥,116.45853019646026,39.929006109102126,2018,9,86739.0
北京朝阳东大桥,116.45853019646026,39.929006109102126,2018,8,84650.0
北京朝阳东大桥,116.45853019646026,39.929006109102126,2018,7,86354.0
北京朝阳东大桥,116.45853019646026,39.929006109102126,2018,6,85032.0
北京朝阳东大桥,116.45853019646026,39.929006109102126,2018,5,84909.0
北京朝阳东大桥,116.45853019646026,39.929006109102126,2018,4,85270.0
北京朝阳东大桥,116.45853019646026,39.929006109102126,2018,3,84938.0
北京朝阳东大桥,116.45853019646026,39.929006109102126,2018,2,81024.0
北京朝阳东大桥,116.45853019646026,39.929006109102126,2018,1,86700.0
北京朝阳大望路,116.4815992209398,39.921827640269136,2018,12,76273.0
北京朝阳大望路,116.4815992209398,39.921827640269136,2018,11,77975.0
北京朝阳大望路,116.4815992209398,39.921827640269136,2018,10,73581.0
北京朝阳大望路,116.4815992209398,39.921827640269136,2018,9,76484.0
北京朝阳大望路,116.4815992209398,39.921827640269136,2018,8,76433.0
北京朝阳大望路,116.4815992209398,39.921827640269136,2018,7,76149.0
北京朝阳大望路,116.4815992209398,39.921827640269136,2018,6,75745.0
北京朝阳大望路,116.4815992209398,39.921827640269136,2018,5,73910.0
北京朝阳大望路,116.4815992209398,39.921827640269136,2018,4,74316.0
北京朝阳大望路,116.4815992209398,39.921827640269136,2018,3,73770.0
北京朝阳大望路,116.4815992209398,39.921827640269136,2018,2,73211.0
北京朝阳大望路,116.4815992209398,39.921827640269136,2018,1,73323.0
北京朝阳垡头,116.5221259245816,39.86471222484567,2018,12,51895.0
北京朝阳垡头,116.5221259245816,39.86471222484567,2018,11,52258.0
北京朝阳垡头,116.5221259245816,39.86471222484567,2018,10,52861.0
北京朝阳垡头,116.5221259245816,39.86471222484567,2018,9,53158.0
北京朝阳垡头,116.5221259245816,39.86471222484567,2018,8,53593.0
北京朝阳垡头,116.5221259245816,39.86471222484567,2018,7,52868.0
北京朝阳垡头,116.5221259245816,39.86471222484567,2018,6,51549.0
北京朝阳垡头,116.5221259245816,39.86471222484567,2018,5,50927.0
北京朝阳垡头,116.5221259245816,39.86471222484567,2018,4,51446.0
北京朝阳垡头,116.5221259245816,39.86471222484567,2018,3,51449.0
北京朝阳垡头,116.5221259245816,39.86471222484567,2018,2,48995.0
北京朝阳垡头,116.5221259245816,39.86471222484567,2018,1,49594.0
北京朝阳管庄,116.59651558211759,39.920028944485125,2018,12,52491.0
北京朝阳管庄,116.59651558211759,39.920028944485125,2018,11,52200.0
北京朝阳管庄,116.59651558211759,39.920028944485125,2018,10,51936.0
北京朝阳管庄,116.59651558211759,39.920028944485125,2018,9,51742.0
北京朝阳管庄,116.59651558211759,39.920028944485125,2018,8,51051.0
北京朝阳管庄,116.59651558211759,39.920028944485125,2018,7,50175.0
北京朝阳管庄,116.59651558211759,39.920028944485125,2018,6,51033.0
北京朝阳管庄,116.59651558211759,39.920028944485125,2018,5,49791.0
北京朝阳管庄,116.59651558211759,39.920028944485125,2018,4,48991.0
北京朝阳管庄,116.59651558211759,39.920028944485125,2018,3,48039.0
北京朝阳管庄,116.59651558211759,39.920028944485125,2018,2,47118.0
北京朝阳管庄,116.59651558211759,39.920028944485125,2018,1,47289.0
北京朝阳高碑店,116.52169489108084,39.95895316640668,2018,12,58192.0
北京朝阳高碑店,116.52169489108084,39.95895316640668,2018,11,59823.0
北京朝阳高碑店,116.52169489108084,39.95895316640668,2018,10,59864.0
北京朝阳高碑店,116.52169489108084,39.95895316640668,2018,9,60524.0
北京朝阳高碑店,116.52169489108084,39.95895316640668,2018,8,58816.0
北京朝阳高碑店,116.52169489108084,39.95895316640668,2018,7,59664.0
北京朝阳高碑店,116.52169489108084,39.95895316640668,2018,6,60095.0
北京朝阳高碑店,116.52169489108084,39.95895316640668,2018,5,60124.0
北京朝阳高碑店,116.52169489108084,39.95895316640668,2018,4,60086.0
北京朝阳高碑店,116.52169489108084,39.95895316640668,2018,3,59471.0
北京朝阳高碑店,116.52169489108084,39.95895316640668,2018,2,56037.0
北京朝阳高碑店,116.52169489108084,39.95895316640668,2018,1,59163.0
北京朝阳华威桥,116.46756834284035,39.877057471766285,2018,12,61263.0
北京朝阳华威桥,116.46756834284035,39.877057471766285,2018,11,62394.0
北京朝阳华威桥,116.46756834284035,39.877057471766285,2018,10,63221.0
北京朝阳华威桥,116.46756834284035,39.877057471766285,2018,9,63298.0
北京朝阳华威桥,116.46756834284035,39.877057471766285,2018,8,63847.0
北京朝阳华威桥,116.46756834284035,39.877057471766285,2018,7,64179.0
北京朝阳华威桥,116.46756834284035,39.877057471766285,2018,6,63048.0
北京朝阳华威桥,116.46756834284035,39.877057471766285,2018,5,62351.0
北京朝阳华威桥,116.46756834284035,39.877057471766285,2018,4,62682.0
北京朝阳华威桥,116.46756834284035,39.877057471766285,2018,3,62357.0
北京朝阳华威桥,116.46756834284035,39.877057471766285,2018,2,60385.0
北京朝阳华威桥,116.46756834284035,39.877057471766285,2018,1,62013.0
北京朝阳和平里北,116.42710928250175,39.96101965291329,2018,12,81231.0
北京朝阳和平里北,116.42710928250175,39.96101965291329,2018,11,80717.0
北京朝阳和平里北,116.42710928250175,39.96101965291329,2018,10,81500.0
北京朝阳和平里北,116.42710928250175,39.96101965291329,2018,9,80817.0
北京朝阳和平里北,116.42710928250175,39.96101965291329,2018,8,80817.0
北京朝阳和平里北,116.42710928250175,39.96101965291329,2018,7,82141.0
北京朝阳和平里北,116.42710928250175,39.96101965291329,2018,6,80672.0
北京朝阳和平里北,116.42710928250175,39.96101965291329,2018,5,81588.0
北京朝阳和平里北,116.42710928250175,39.96101965291329,2018,4,80815.0
北京朝阳和平里北,116.42710928250175,39.96101965291329,2018,3,78363.0
北京朝阳和平里北,116.42710928250175,39.96101965291329,2018,2,85611.0
北京朝阳和平里北,116.42710928250175,39.96101965291329,2018,1,77882.0
北京朝阳劲松,116.46538293711093,39.89042608747309,2018,12,61901.0
北京朝阳劲松,116.46538293711093,39.89042608747309,2018,11,64836.0
北京朝阳劲松,116.46538293711093,39.89042608747309,2018,10,68306.0
北京朝阳劲松,116.46538293711093,39.89042608747309,2018,9,65899.0
北京朝阳劲松,116.46538293711093,39.89042608747309,2018,8,65260.0
北京朝阳劲松,116.46538293711093,39.89042608747309,2018,7,65755.0
北京朝阳劲松,116.46538293711093,39.89042608747309,2018,6,65097.0
北京朝阳劲松,116.46538293711093,39.89042608747309,2018,5,64059.0
北京朝阳劲松,116.46538293711093,39.89042608747309,2018,4,63786.0
北京朝阳劲松,116.46538293711093,39.89042608747309,2018,3,64929.0
北京朝阳劲松,116.46538293711093,39.89042608747309,2018,2,73581.0
北京朝阳劲松,116.46538293711093,39.89042608747309,2018,1,66081.0
北京朝阳酒仙桥,116.49317814630228,39.97682153523716,2018,12,63680.0
北京朝阳酒仙桥,116.49317814630228,39.97682153523716,2018,11,64343.0
北京朝阳酒仙桥,116.49317814630228,39.97682153523716,2018,10,64772.0
北京朝阳酒仙桥,116.49317814630228,39.97682153523716,2018,9,65134.0
北京朝阳酒仙桥,116.49317814630228,39.97682153523716,2018,8,65952.0
北京朝阳酒仙桥,116.49317814630228,39.97682153523716,2018,7,66712.0
北京朝阳酒仙桥,116.49317814630228,39.97682153523716,2018,6,66283.0
北京朝阳酒仙桥,116.49317814630228,39.97682153523716,2018,5,65809.0
北京朝阳酒仙桥,116.49317814630228,39.97682153523716,2018,4,64984.0
北京朝阳酒仙桥,116.49317814630228,39.97682153523716,2018,3,65633.0
北京朝阳酒仙桥,116.49317814630228,39.97682153523716,2018,2,72972.0
北京朝阳酒仙桥,116.49317814630228,39.97682153523716,2018,1,66934.0
北京朝阳建国门外,116.45416933104,39.91291264076804,2018,12,78817.0
北京朝阳建国门外,116.45416933104,39.91291264076804,2018,11,81421.0
北京朝阳建国门外,116.45416933104,39.91291264076804,2018,10,79696.0
北京朝阳建国门外,116.45416933104,39.91291264076804,2018,9,80408.0
北京朝阳建国门外,116.45416933104,39.91291264076804,2018,8,80009.0
北京朝阳建国门外,116.45416933104,39.91291264076804,2018,7,83249.0
北京朝阳建国门外,116.45416933104,39.91291264076804,2018,6,80110.0
北京朝阳建国门外,116.45416933104,39.91291264076804,2018,5,81786.0
北京朝阳建国门外,116.45416933104,39.91291264076804,2018,4,84193.0
北京朝阳建国门外,116.45416933104,39.91291264076804,2018,3,85110.0
北京朝阳建国门外,116.45416933104,39.91291264076804,2018,2,83829.0
北京朝阳建国门外,116.45416933104,39.91291264076804,2018,1,85775.0
北京朝阳金盏乡,116.6124170727466,39.98704094505612,2018,12,79387.0
北京朝阳金盏乡,116.6124170727466,39.98704094505612,2018,11,81158.0
北京朝阳金盏乡,116.6124170727466,39.98704094505612,2018,10,81317.0
北京朝阳金盏乡,116.6124170727466,39.98704094505612,2018,9,79743.0
北京朝阳金盏乡,116.6124170727466,39.98704094505612,2018,8,79695.0
北京朝阳金盏乡,116.6124170727466,39.98704094505612,2018,7,79141.0
北京朝阳金盏乡,116.6124170727466,39.98704094505612,2018,6,78296.0
北京朝阳金盏乡,116.6124170727466,39.98704094505612,2018,5,78296.0
北京朝阳金盏乡,116.6124170727466,39.98704094505612,2018,4,64319.0
北京朝阳金盏乡,116.6124170727466,39.98704094505612,2018,3,69228.0
北京朝阳金盏乡,116.6124170727466,39.98704094505612,2018,2,67835.0
北京朝阳金盏乡,116.6124170727466,39.98704094505612,2018,1,77855.0
北京朝阳健翔桥,116.3858916893973,39.99359267572788,2018,12,79921.0
北京朝阳健翔桥,116.3858916893973,39.99359267572788,2018,11,79980.0
北京朝阳健翔桥,116.3858916893973,39.99359267572788,2018,10,80384.0
北京朝阳健翔桥,116.3858916893973,39.99359267572788,2018,9,80749.0
北京朝阳健翔桥,116.3858916893973,39.99359267572788,2018,8,80140.0
北京朝阳健翔桥,116.3858916893973,39.99359267572788,2018,7,79849.0
北京朝阳健翔桥,116.3858916893973,39.99359267572788,2018,6,77849.0
北京朝阳健翔桥,116.3858916893973,39.99359267572788,2018,5,73069.0
北京朝阳健翔桥,116.3858916893973,39.99359267572788,2018,4,60935.0
北京朝阳健翔桥,116.3858916893973,39.99359267572788,2018,3,60925.0
北京朝阳健翔桥,116.3858916893973,39.99359267572788,2018,2,59699.0
北京朝阳健翔桥,116.3858916893973,39.99359267572788,2018,1,79617.0
北京朝阳来广营,116.47915307844288,40.00156649865024,2018,12,75368.0
北京朝阳来广营,116.47915307844288,40.00156649865024,2018,11,76234.0
北京朝阳来广营,116.47915307844288,40.00156649865024,2018,10,77426.0
北京朝阳来广营,116.47915307844288,40.00156649865024,2018,9,74252.0
北京朝阳来广营,116.47915307844288,40.00156649865024,2018,8,74405.0
北京朝阳来广营,116.47915307844288,40.00156649865024,2018,7,77250.0
北京朝阳来广营,116.47915307844288,40.00156649865024,2018,6,76878.0
北京朝阳来广营,116.47915307844288,40.00156649865024,2018,5,76221.0
北京朝阳来广营,116.47915307844288,40.00156649865024,2018,4,77292.0
北京朝阳来广营,116.47915307844288,40.00156649865024,2018,3,76374.0
北京朝阳来广营,116.47915307844288,40.00156649865024,2018,2,81136.0
北京朝阳来广营,116.47915307844288,40.00156649865024,2018,1,80185.0
北京朝阳柳芳,116.4451104104467,39.961223269270135,2018,12,74944.0
北京朝阳柳芳,116.4451104104467,39.961223269270135,2018,11,75270.0
北京朝阳柳芳,116.4451104104467,39.961223269270135,2018,10,75201.0
北京朝阳柳芳,116.4451104104467,39.961223269270135,2018,9,75062.0
北京朝阳柳芳,116.4451104104467,39.961223269270135,2018,8,74748.0
北京朝阳柳芳,116.4451104104467,39.961223269270135,2018,7,75101.0
北京朝阳柳芳,116.4451104104467,39.961223269270135,2018,6,74838.0
北京朝阳柳芳,116.4451104104467,39.961223269270135,2018,5,74626.0
北京朝阳柳芳,116.4451104104467,39.961223269270135,2018,4,73546.0
北京朝阳柳芳,116.4451104104467,39.961223269270135,2018,3,73403.0
北京朝阳柳芳,116.4451104104467,39.961223269270135,2018,2,73500.0
北京朝阳柳芳,116.4451104104467,39.961223269270135,2018,1,73613.0
北京朝阳南沙滩,116.38018047765988,40.003700519699784,2018,12,77214.0
北京朝阳南沙滩,116.38018047765988,40.003700519699784,2018,11,77359.0
北京朝阳南沙滩,116.38018047765988,40.003700519699784,2018,10,78646.0
北京朝阳南沙滩,116.38018047765988,40.003700519699784,2018,9,82056.0
北京朝阳南沙滩,116.38018047765988,40.003700519699784,2018,8,80881.0
北京朝阳南沙滩,116.38018047765988,40.003700519699784,2018,7,78252.0
北京朝阳南沙滩,116.38018047765988,40.003700519699784,2018,6,78606.0
北京朝阳南沙滩,116.38018047765988,40.003700519699784,2018,5,79113.0
北京朝阳南沙滩,116.38018047765988,40.003700519699784,2018,4,78595.0
北京朝阳南沙滩,116.38018047765988,40.003700519699784,2018,3,78787.0
北京朝阳南沙滩,116.38018047765988,40.003700519699784,2018,2,85202.0
北京朝阳南沙滩,116.38018047765988,40.003700519699784,2018,1,80414.0
北京朝阳潘家园,116.456448961831,39.88341757573855,2018,12,63519.0
北京朝阳潘家园,116.456448961831,39.88341757573855,2018,11,62186.0
北京朝阳潘家园,116.456448961831,39.88341757573855,2018,10,62772.0
北京朝阳潘家园,116.456448961831,39.88341757573855,2018,9,64182.0
北京朝阳潘家园,116.456448961831,39.88341757573855,2018,8,63810.0
北京朝阳潘家园,116.456448961831,39.88341757573855,2018,7,62932.0
北京朝阳潘家园,116.456448961831,39.88341757573855,2018,6,61867.0
北京朝阳潘家园,116.456448961831,39.88341757573855,2018,5,62510.0
北京朝阳潘家园,116.456448961831,39.88341757573855,2018,4,63563.0
北京朝阳潘家园,116.456448961831,39.88341757573855,2018,3,62937.0
北京朝阳潘家园,116.456448961831,39.88341757573855,2018,2,59664.0
北京朝阳潘家园,116.456448961831,39.88341757573855,2018,1,63427.0
北京朝阳双井,116.45556003912206,39.90495659793722,2018,12,86881.0
北京朝阳双井,116.45556003912206,39.90495659793722,2018,11,84541.0
北京朝阳双井,116.45556003912206,39.90495659793722,2018,10,84306.0
北京朝阳双井,116.45556003912206,39.90495659793722,2018,9,85546.0
北京朝阳双井,116.45556003912206,39.90495659793722,2018,8,85317.0
北京朝阳双井,116.45556003912206,39.90495659793722,2018,7,86210.0
北京朝阳双井,116.45556003912206,39.90495659793722,2018,6,82637.0
北京朝阳双井,116.45556003912206,39.90495659793722,2018,5,81351.0
北京朝阳双井,116.45556003912206,39.90495659793722,2018,4,81700.0
北京朝阳双井,116.45556003912206,39.90495659793722,2018,3,82850.0
北京朝阳双井,116.45556003912206,39.90495659793722,2018,2,83076.0
北京朝阳双井,116.45556003912206,39.90495659793722,2018,1,82762.0
北京朝阳三元桥,116.46097240348074,39.963255815964494,2018,12,75026.0
北京朝阳三元桥,116.46097240348074,39.963255815964494,2018,11,74940.0
北京朝阳三元桥,116.46097240348074,39.963255815964494,2018,10,77058.0
北京朝阳三元桥,116.46097240348074,39.963255815964494,2018,9,80173.0
